duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,anomaly_pred,anomaly_score,risk_score,ThreatCategory,Priority
0,2,46,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0.0,0.0,0.0,0.0,0.6,0.2,0.0,255,12,0.05,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.04858142275734967,33.896895049706984,Low,P3-Medium
0,1,22,9,298,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.10614017019325528,15.934994925725812,Informational,P4-Low
0,1,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,18,1.0,1.0,0.0,0.0,0.22,0.06,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10365985434190966,16.709007349248527,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,13,0.05,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0934933859233606,19.88157621987816,Informational,P4-Low
0,2,11,9,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,174,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,229,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.10532559503002958,16.18919291260223,Informational,P4-Low
0,1,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,4,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,4,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10431015910565106,16.50607191828768,Informational,P4-Low
0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,20,0.0,0.0,1.0,1.0,0.07,0.07,0.0,255,20,0.08,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.012417743675910253,45.18220650475293,Low,P3-Medium
0,1,22,9,202,8104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,25,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,1,0,0.13306257679914957,7.5335338082688885,Informational,P4-Low
0,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,20,1.0,1.0,0.0,0.0,0.09,0.05,0.0,255,20,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.1041734413701052,16.548736333697104,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10430745883683212,16.50691456968289,Informational,P4-Low
0,2,11,9,45,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.10761396120900019,15.475080695349122,Informational,P4-Low
0,1,51,9,1053,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220,152,0.69,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.12319240408966092,10.6136400355925,Informational,P4-Low
0,1,22,9,286,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.13778141239381914,6.060964347869746,Informational,P4-Low
0,1,22,9,369,4154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.15236735021147585,1.509246842427338,Informational,P4-Low
0,0,13,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,83,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.05045831420243069,33.31118847717185,Low,P3-Medium
14,2,11,9,111,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.0,1,0,0.0364615327322656,37.67905265114908,Low,P3-Medium
0,2,11,9,45,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,127,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,230,0.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.11237084449119367,13.990637995977675,Informational,P4-Low
0,1,51,9,1721,387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,65,0.25,0.02,0.0,0.0,0.52,0.0,0.0,0.0,1,0,0.0936789278188409,19.823675637535874,Informational,P4-Low
0,1,22,9,222,1483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3,45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,0,0.14394860136848625,4.136418777588857,Informational,P4-Low
0,1,22,9,242,971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1514141734485036,1.806697127218055,Informational,P4-Low
0,1,22,9,281,757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,130,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,0,0.14493094681806296,3.829866052962726,Informational,P4-Low
0,1,19,9,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,38,0.67,0.33,0.67,0.16,0.0,0.0,0.0,0.0,0,0,0.07946718430691252,24.258621304710967,Informational,P4-Low
0,1,22,9,297,534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,0,0.1519947335536218,1.6255263566811673,Informational,P4-Low
0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.07688581908335357,25.064167401430936,Low,P3-Medium
0,2,11,9,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,146,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0.11885007634772526,11.968715687526963,Informational,P4-Low
0,1,22,9,212,938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,30,255,1.0,0.0,0.03,0.05,0.03,0.0,0.0,0.0,1,0,0.12924968557486421,8.72339242064542,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2,1.0,1.0,0.0,0.0,0.01,0.05,0.0,137,2,0.01,0.08,0.01,0.0,0.9,1.0,0.01,0.0,0,0,0.030408807754980782,39.567878352941484,Low,P3-Medium
0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,15,0.0,0.0,1.0,1.0,0.11,0.07,0.0,255,13,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.028412539695588157,40.19083783522404,Low,P3-Medium
0,1,22,9,274,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.15302300724896267,1.304641170004779,Informational,P4-Low
0,1,22,9,286,4220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,1.0,0.0,0.38,5,255,1.0,0.0,0.2,0.07,0.0,0.01,0.0,0.0,1,0,0.11404083497798972,13.469497358488445,Informational,P4-Low
0,1,22,9,298,947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,255,1.0,0.0,0.06,0.09,0.0,0.01,0.0,0.0,1,0,0.13400724282464127,7.238739401575191,Informational,P4-Low
0,1,22,9,258,1747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1,95,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,0,0.14891973864995556,2.5851155382023356,Informational,P4-Low
0,1,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,10,1.0,1.0,0.0,0.0,0.04,0.07,0.0,255,6,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10038162359109515,17.732018723758777,Informational,P4-Low
0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,8,1.0,1.0,0.0,0.0,0.03,0.07,0.0,255,8,0.03,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.08201439257013354,23.46373429870196,Informational,P4-Low
0,2,11,9,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.112334496893911,14.00198070132172,Informational,P4-Low
0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,17,1.0,1.0,0.0,0.0,0.25,0.06,0.0,255,58,0.23,0.03,0.02,0.0,1.0,1.0,0.0,0.0,0,0,0.0474738114974253,34.242538478607386,Low,P3-Medium
0,1,22,9,296,3751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0.0,0.0,0.0,0.0,1.0,0.0,0.19,23,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,1,0,0.14049487591367027,5.21419538737585,Informational,P4-Low
0,1,22,9,410,6726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138,247,1.0,0.0,0.01,0.12,0.0,0.0,0.09,0.49,1,0,0.09622463120149599,19.029258247625688,Informational,P4-Low
3,1,51,9,1508,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,66,1.0,0.0,0.17,0.03,0.0,0.0,0.0,0.0,1,0,0.07264884578574454,26.38636593058368,Low,P3-Medium
0,1,3,9,10,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150,9,0.04,0.03,0.01,0.22,0.0,0.0,0.0,0.0,1,0,0.082072923602387,23.445468985394708,Informational,P4-Low
0,0,62,9,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.67,0.67,0.0,255,17,0.07,0.01,0.08,0.0,0.0,0.0,0.0,0.0,1,0,0.043533516748493484,35.47215489474244,Low,P3-Medium
0,2,11,9,42,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,211,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.10904673861782233,15.027965254801751,Informational,P4-Low
0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,49,1.0,0.0,0.02,0.0,0.0,0.0,0.24,0.24,0,0,0.016719248437042478,43.839870155472184,Low,P3-Medium
0,1,22,9,226,2471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,27,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.14960732832024137,2.3705449032574433,Informational,P4-Low
0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,18,0.0,0.0,1.0,1.0,0.18,0.07,0.0,255,17,0.07,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.025319310660781746,41.156117196899864,Low,P3-Medium
0,1,22,9,305,1035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,58,0.0,0.0,0.0,0.0,1.0,0.0,0.03,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.14607915850989966,3.4715527704694917,Informational,P4-Low
0,1,22,9,244,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,81,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0.13817471242925833,5.938230336620046,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,6,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,22,0.09,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.11406203096130269,13.46288289670362,Informational,P4-Low
0,1,19,9,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,107,0.42,0.02,0.42,0.0,0.0,0.0,0.0,0.0,1,0,0.11528714234393272,13.080572139853722,Informational,P4-Low
0,1,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,137,1,0.01,0.93,0.94,0.0,0.94,1.0,0.0,0.0,0,1,-0.06955551725394682,70.76294950647866,Medium,P2-High
0,2,11,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,116,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,1,0,0.07677958057480033,25.09732040709839,Low,P3-Medium
0,2,11,9,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,249,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0.10987290582696285,14.770149830433542,Informational,P4-Low
0,1,22,9,291,1792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.07,0.0,0.01,0.0,0.0,1,0,0.13181297849210716,7.923486004695427,Informational,P4-Low
0,1,22,9,312,3327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,141,255,1.0,0.0,0.01,0.02,0.0,0.01,0.01,0.03,1,0,0.09417719869695773,19.668184211017444,Informational,P4-Low
0,1,18,9,1231,2451,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226,54,0.24,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0,0,0.012605495632765307,45.12361624615032,Low,P3-Medium
0,2,11,9,32,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.5,1.0,0.33,75,13,0.17,0.05,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0.01032014475333054,45.83678750288015,Low,P3-Medium
14360,1,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.68,1.0,0.0,0.0,0.0,1.0,1.0,0,1,-0.05490847342525096,66.19216313459711,Medium,P2-High
0,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2,0.0,0.0,1.0,1.0,0.01,0.06,0.0,255,19,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.024278487528517523,41.48091858645889,Low,P3-Medium
0,2,11,9,45,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,147,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,203,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.11182462310255759,14.161092956610528,Informational,P4-Low
0,2,46,9,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,148,0.58,0.42,0.58,0.0,0.09,0.0,0.33,0.0,0,1,-0.021761669461908384,55.84830388224409,Medium,P2-High
0,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,1,1.0,1.0,0.0,0.0,0.0,0.06,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.08161911949484113,23.58708402079255,Informational,P4-Low
0,0,13,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.2,0.6,0.0,255,40,0.16,0.01,0.67,0.0,0.0,0.0,0.0,0.0,1,0,0.030943346852176312,39.40106899200323,Low,P3-Medium
0,1,22,9,289,15252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.13923729494251463,5.606638670247323,Informational,P4-Low
0,1,19,6,456980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,62,50,0.1,0.05,0.1,0.04,0.02,0.06,0.0,0.0,1,1,-0.0022471662485260557,49.75856820691166,Low,P3-Medium
0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,21,1.0,1.0,0.0,0.0,0.07,0.05,0.0,255,21,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.07789595957768719,24.748940898446072,Informational,P4-Low
1,1,51,9,869,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28,66,0.96,0.07,0.04,0.03,0.0,0.0,0.0,0.0,1,0,0.0786040472728784,24.52797360804061,Informational,P4-Low
0,1,22,9,226,1659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1,0,0.15280817752171238,1.3716813728658417,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,8,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,8,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.11686169212740016,12.58921492290991,Informational,P4-Low
0,2,11,9,33,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,247,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.07694260823864435,25.046445661801453,Low,P3-Medium
0,1,22,9,273,4471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,28,0.0,0.0,0.0,0.0,1.0,0.0,0.18,28,255,1.0,0.0,0.04,0.07,0.0,0.0,0.21,0.64,1,0,0.06973407802374793,27.295954303469706,Low,P3-Medium
0,2,11,9,44,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.11858264011650843,12.052172383314165,Informational,P4-Low
0,1,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,19,1.0,1.0,0.0,0.0,0.15,0.05,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.10985184694038058,14.776721509532958,Informational,P4-Low
0,2,41,9,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.003931062063702473,47.830577678435084,Low,P3-Medium
0,1,51,9,1068,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,48,0.75,0.25,0.06,0.04,0.0,0.0,0.0,0.0,1,0,0.10009052479884806,17.82285960660419,Informational,P4-Low
0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,231,1.0,0.0,0.25,0.05,0.0,0.0,1.0,0.72,1,1,-0.01984539870001223,55.250308519783985,Medium,P2-High
0,1,51,9,1162,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97,80,0.82,0.04,0.01,0.0,0.0,0.0,0.0,0.0,1,0,0.1217551251903341,11.062160220448183,Informational,P4-Low
0,1,19,9,4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217,62,0.29,0.02,0.29,0.0,0.0,0.0,0.0,0.0,1,0,0.10924881452574775,14.964905034812407,Informational,P4-Low
40295,1,46,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.44,0.87,0.0,0.0,0.0,0.87,1.0,0,1,-0.062495846475098316,68.5598942440432,Medium,P2-High
0,1,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,13,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.11798574488356345,12.23844072715846,Informational,P4-Low
0,1,22,9,211,1845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0,1,0,0.15015782969262365,2.1987543221671277,Informational,P4-Low
0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,17,0.0,0.0,1.0,1.0,0.13,0.07,0.0,255,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.028014063663287847,40.31518707861139,Low,P3-Medium
0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,14,0.0,0.0,1.0,1.0,0.22,0.06,0.0,255,14,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.025080810649468266,41.23054399688455,Low,P3-Medium
0,1,22,9,308,4297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.15180571309310048,1.684512467125174,Informational,P4-Low
0,1,22,9,291,709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,1,0,0.14151288652720617,4.896512918940512,Informational,P4-Low
0,1,22,9,298,4240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,22,0.0,0.0,0.0,0.0,1.0,0.0,0.09,6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.0,1,0,0.13642690336296626,6.4836551987487026,Informational,P4-Low
0,1,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,1.0,1.0,0.0,0.0,0.22,0.1,0.0,255,64,0.25,0.02,0.01,0.0,1.0,1.0,0.0,0.0,0,0,0.042892614463992784,35.67215616885376,Low,P3-Medium
0,0,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,95,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0,0,0.046806660239671116,34.45073106085065,Low,P3-Medium
0,1,51,9,850,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,115,0.45,0.04,0.0,0.0,0.11,0.0,0.02,0.0,1,0,0.06580652926523889,28.52159317983619,Low,P3-Medium
0,2,41,9,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.63,0.95,0.0,0.0,0.0,0.0,0.0,1,0,0.056863630113588026,31.312332529396556,Low,P3-Medium
0,2,11,9,43,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,239,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.10158807744594939,17.35553027308124,Informational,P4-Low
0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1,1.0,1.0,0.0,0.0,0.0,0.06,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0829745816461051,23.16409573721408,Informational,P4-Low
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,23,1.0,1.0,0.0,0.0,0.09,0.05,0.0,57,23,0.4,0.11,0.02,0.0,0.96,1.0,0.0,0.0,0,1,-0.010086399077072095,52.204895192601796,Medium,P2-High
0,1,22,9,200,7071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1484919690613496,2.7186061885187423,Informational,P4-Low
2530,2,41,9,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0.0,0.0,0.0,0.0,0.17,0.25,0.0,255,2,0.01,0.61,0.9,0.0,0.0,0.0,0.0,0.0,1,0,0.001508933276320401,48.58643212809667,Low,P3-Medium
0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1,1.0,1.0,0.0,0.0,0.0,0.07,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.09064419848961491,20.770699461769933,Informational,P4-Low
